Geo_Point;Geo_Shape;GRD_QUART;Libell___des_grands_quartiers;REG2016;DEP;UU2010;CODE_INSEE;Population;P11_POP0002;P11_POP0305;P11_POP0610;P12_POP1117;P12_POP1824;P12_POP2539;P12_POP4054;P12_POP5564;P12_POP6579;P12_POP80P;P12_POP0014;P12_POP1529;P12_POP3044;P12_POP4559;P12_POP6074;P12_POP75P;P11_POP0019;P11_POP2064;P11_POP65P;P12_POPH;P12_H0014;P12_H1529;P12_H3044;P12_H4559;P12_H6074;P12_H75P;P12_H0019;P12_H2064;P12_H65P;P12_POPF;P12_F0014;P12_F1529;P12_F3044;P12_F4559;P12_F6074;P12_F75P;P12_F0019;P12_F2064;P12_F65P;C12_POP15P;C12_POP15P_CS1;C12_POP15P_CS2;C12_POP15P_CS3;C12_POP15P_CS4;C11_POP15P_CS5;C11_POP15P_CS6;C11_POP15P_CS7;C11_POP15P_CS8;C12_H15P;C12_H15P_CS1;C12_H15P_CS2;C12_H15P_CS3;C12_H15P_CS4;C12_H15P_CS5;C12_H15P_CS6;C12_H15P_CS7;C12_H15P_CS8;C12_F15P;C12_F15P_CS1;C12_F15P_CS2;C12_F15P_CS3;C12_F15P_CS4;C12_F15P_CS5;C12_F15P_CS6;C12_F15P_CS7;C12_F15P_CS8;P12_POP_FR;P12_POP_ETR;P12_POP_IMM;P12_PMEN;P12_PHORMEN;ANNEE
43.6022244026, 1.44055171361;"{""type"": ""Polygon"", ""coordinates"": [[[1.445654538605654, 43.600475682018], [1.44508596589854, 43.60045228340159], [1.444703670765758, 43.60042088592535], [1.443784005115295, 43.600369172451614], [1.442582383696922, 43.6001061281919], [1.442293002415302, 43.60004329105979], [1.441216647137927, 43.59976230171752], [1.440568083114643, 43.59960389908352], [1.437807836718713, 43.59910139126145], [1.437376975014189, 43.5999627271494], [1.436758945880903, 43.600370330130374], [1.436584167819144, 43.60030555110646], [1.436085706153033, 43.60064030078263], [1.435206496691976, 43.60101364952845], [1.434133467081927, 43.60128894247944], [1.435494490185119, 43.60315419892098], [1.435864326155098, 43.60366710422023], [1.436194315802769, 43.60388733772108], [1.436375754397747, 43.603942711983905], [1.438070179715442, 43.60433840383075], [1.438810521423038, 43.604457814166786], [1.439418481135618, 43.604462632786415], [1.439921347807707, 43.604529056940756], [1.440529665675806, 43.60459631658261], [1.441122031993357, 43.604686156161236], [1.441408057810336, 43.60471396507878], [1.441746277706264, 43.60473366415866], [1.442726690358831, 43.604819940156936], [1.442826804378204, 43.60482924574712], [1.443707729206854, 43.60495162317201], [1.44453752553604, 43.604923153694614], [1.445678652758383, 43.60488388275945], [1.4456709384186, 43.60426599999969], [1.445679050533501, 43.60372204374527], [1.445678739597694, 43.60348077557395], [1.44566959853868, 43.603133478818755], [1.44566764691986, 43.60300289201835], [1.445637228598714, 43.60251067088358], [1.445645356007181, 43.601441606648166], [1.445654538605654, 43.600475682018]]]}";3155501;CAPITOLE;76;31;31701;31555;6953.941;120.561165;82.27872;111.273445;370.3615;2633.7922;1739.7852;872.88715;472.00528;412.09106;138.90489;477.15494;3693.768;1231.6409;792.5035;529.6108;229.2626;1734.4369;4668.508;550.996;3258.6406;199.66786;1633.2056;695.65955;386.71497;252.55986;90.83278;780.74506;2236.9866;240.90898;3695.3;277.4871;2060.5625;535.9813;405.78848;277.05093;138.42982;953.69183;2431.5212;310.087;6491.8267;3.6683776;147.69235;1494.024;833.2347;689.22205;185.4378;607.8955;2530.6519;3057.5642;3.6683776;89.04803;869.3917;357.99338;272.19193;138.82565;266.6396;1059.8055;3434.2625;0.0;58.644325;624.63226;475.24133;417.03015;46.61215;341.25592;1470.8464;6210.7;743.24054;863.5401;6725.9907;227.95015;2012
43.6033446246, 1.44816584645;"{""type"": ""Polygon"", ""coordinates"": [[[1.450118303519972, 43.60059397465921], [1.448199704521428, 43.60056664010443], [1.446999859124357, 43.60053261829984], [1.445654538605654, 43.600475682018], [1.445645356007181, 43.601441606648166], [1.445637228598714, 43.60251067088358], [1.44566764691986, 43.60300289201835], [1.44566959853868, 43.603133478818755], [1.445678739597694, 43.60348077557395], [1.445679050533501, 43.60372204374527], [1.4456709384186, 43.60426599999969], [1.445678652758383, 43.60488388275945], [1.445694190588565, 43.605762964364196], [1.445688642203492, 43.60613569436329], [1.445700820232158, 43.60697784372645], [1.445687142496639, 43.60772044663039], [1.44570082417511, 43.60785112050729], [1.445783104766833, 43.608270903776926], [1.445819579877789, 43.60844433348622], [1.44592256753684, 43.60834863737178], [1.446257931749413, 43.60803716057468], [1.446320140144835, 43.60796952617715], [1.446798168823747, 43.60752103629343], [1.447064084469439, 43.60723833919773], [1.447336009680614, 43.606989748928406], [1.447501183390691, 43.60682642156668], [1.448061431632624, 43.60627638722849], [1.448542390171981, 43.605804259252054], [1.448659853526676, 43.605697320685415], [1.448764152767095, 43.605600686357306], [1.448991258755874, 43.60538769495383], [1.449618850074849, 43.60477194947087], [1.449939785549055, 43.604465078476956], [1.450078391242315, 43.60433749246655], [1.450775673629746, 43.60367403462529], [1.450807375322692, 43.603643065210726], [1.451253333192171, 43.60324538945566], [1.451584816303458, 43.60284114662649], [1.451825542347887, 43.602410646625884], [1.451892122763374, 43.601694950982605], [1.451940745338753, 43.601224156753695], [1.451972457027554, 43.60084122527984], [1.452015514468977, 43.60039498540884], [1.451801377019247, 43.60043778431272], [1.45107682340444, 43.60057214655443], [1.450764898046011, 43.60062457994998], [1.450118303519972, 43.60059397465921]]]}";3155503;SAINT-GEORGES;76;31;31701;31555;4101.57;91.39229;61.758797;93.71906;184.97334;884.7445;949.2656;539.62866;486.3073;440.60547;369.17474;339.08322;1352.3253;753.381;563.2651;600.7426;492.77264;593.95386;2697.8357;809.7802;1840.9479;142.42361;580.0887;427.38004;254.98283;252.78322;183.2895;234.17616;1292.3552;314.41653;2260.6218;196.6596;772.23663;326.00095;308.28223;347.95938;309.48312;359.7777;1405.4806;495.36368;3762.4866;0.0;131.1864;864.08466;497.90405;326.02744;101.89415;908.05695;933.33295;1698.5243;0.0;101.985825;516.732;195.81015;109.10292;70.935524;353.26584;350.69202;2063.9624;0.0;29.200586;347.35266;302.0939;216.92451;30.958622;554.79114;582.6409;3821.3228;280.24713;383.24225;4101.57;0.0;2012
43.6165892108, 1.47629936197;"{""type"": ""Polygon"", ""coordinates"": [[[1.477367453762117, 43.627004129175816], [1.47888789152872, 43.62787946380573], [1.479851447595138, 43.62835319433859], [1.480749534660769, 43.62539861085534], [1.481930304723818, 43.621612623792586], [1.482578937164821, 43.619695938967276], [1.483162066433641, 43.61780240704138], [1.484279587967277, 43.61423068608592], [1.485409203063592, 43.61071392473764], [1.485636660100096, 43.610103492389726], [1.485769373117745, 43.60947058591827], [1.485801200205764, 43.6086978418233], [1.485706235909858, 43.607504064562555], [1.485278373760727, 43.60737690745946], [1.48473679862516, 43.60718834097899], [1.4841122942928, 43.606972652770935], [1.482638702864952, 43.60640428159109], [1.481653840669015, 43.607351489876805], [1.4803798026446, 43.608577505645464], [1.480118512498067, 43.60882057554808], [1.479956473078836, 43.609315121776866], [1.479843556003656, 43.60947132212313], [1.479546889538376, 43.609820088914084], [1.479197872604083, 43.61018643612983], [1.478668664181229, 43.610678197213005], [1.478086909159876, 43.611201725231446], [1.477515923054143, 43.61170073627998], [1.477200947161974, 43.612052197123596], [1.477317881906287, 43.61252330962018], [1.477290612135349, 43.612608254840985], [1.476048904091737, 43.61193748316834], [1.475352264286799, 43.6115754997333], [1.474319061538898, 43.61107659399091], [1.473562388373983, 43.610725495922495], [1.472436583812697, 43.61023911884414], [1.471806560685891, 43.60995520040809], [1.471158388436874, 43.60966641271799], [1.470892676943313, 43.60940325266792], [1.470875067778815, 43.60936053806543], [1.470832601501855, 43.60932520777054], [1.470790027198815, 43.60920850922094], [1.468808343399013, 43.61081594678445], [1.467545304732945, 43.612157330416046], [1.467011800678881, 43.612847692306445], [1.46656309594621, 43.61352545649135], [1.466327804195131, 43.61376585613411], [1.466013183783072, 43.61399902253919], [1.465835526870189, 43.614127278825826], [1.465635976105932, 43.61432726756007], [1.465555908954263, 43.61446005761305], [1.465391120533993, 43.61486562492933], [1.465016897288191, 43.61570290730374], [1.465111269337449, 43.616107630117185], [1.465376258391509, 43.616956446981554], [1.466012533527624, 43.617617952542126], [1.469051788855687, 43.61969720436864], [1.468796375003813, 43.61997719137309], [1.468906752721627, 43.620268500284325], [1.469259906987318, 43.620701690898514], [1.47004532195451, 43.6211429243825], [1.470383251186796, 43.621279855493405], [1.471070163408883, 43.621599223898215], [1.471981694736318, 43.622147369814044], [1.472097366214123, 43.62225421642857], [1.473156008382634, 43.6230778503992], [1.473944823269066, 43.623648695781526], [1.474812224233834, 43.62464116133373], [1.475120927798877, 43.625091030135074], [1.475784391184032, 43.62568739958188], [1.476375621774259, 43.62632579831169], [1.476748707394051, 43.626556645208815], [1.477367453762117, 43.627004129175816]]]}";3155543;JUNCASSE - ARGOULETS;76;31;31701;31555;7222.707;249.22104;270.84143;355.98257;406.05872;1291.8684;1713.1382;1226.0775;684.7691;581.79846;442.95163;1117.0078;2068.7244;1509.4803;1178.8855;718.3338;630.2753;1578.0448;4619.912;1024.75;3476.1123;528.9475;1103.0366;759.16547;544.7301;299.44568;240.78702;759.0313;2316.029;401.0519;3746.5947;588.06024;965.6878;750.3148;634.15546;418.88812;389.48834;819.01355;2303.883;623.6982;6133.699;0.0;113.940544;767.371;979.0332;1166.9259;538.9438;1150.2178;1417.2672;2958.1648;0.0;77.160164;432.91864;499.57782;335.49353;415.05154;486.4488;711.51434;3175.5347;0.0;36.78038;334.45236;479.4554;831.4324;123.89222;663.769;705.75287;6534.182;688.5252;937.5497;6981.707;240.99995;2012
43.6388151829, 1.48324009606;"{""type"": ""Polygon"", ""coordinates"": [[[1.467121433758793, 43.64191068044978], [1.467590513022202, 43.642800800681584], [1.468334519411642, 43.64386900134358], [1.468991538893297, 43.644828675042255], [1.469290084086529, 43.64526428391213], [1.469536451151279, 43.64570422799369], [1.469752324763987, 43.64609095235889], [1.470179346023489, 43.64647266919334], [1.470555837588718, 43.647104719264235], [1.470671898475894, 43.64736768334568], [1.472166710971322, 43.64644243630563], [1.47134139568178, 43.64603308343982], [1.470669995612675, 43.64570154087153], [1.471487362268554, 43.645400298035156], [1.47141383563498, 43.64444982482049], [1.471379662134294, 43.64429061738165], [1.47190445695554, 43.64412810356128], [1.473033320563585, 43.6440865663855], [1.473439041803126, 43.64413980286971], [1.473756801688887, 43.64405896338818], [1.474163289663568, 43.64387851527723], [1.474354337889994, 43.64373047998952], [1.474617357035621, 43.64356028699575], [1.475058062957328, 43.642995015832206], [1.476167821419636, 43.64219829677602], [1.476315336246029, 43.64244824792269], [1.476856853222359, 43.642570625521245], [1.4770495903358, 43.64284740834685], [1.477439843486792, 43.64297904136494], [1.477667096446387, 43.64294008219615], [1.477724925192854, 43.64308622037667], [1.478182186439146, 43.64326945216674], [1.478652644350973, 43.643259770671705], [1.478839871194757, 43.6433766118309], [1.479343094543554, 43.64353558736481], [1.480177639704677, 43.643938326078754], [1.480629698939523, 43.644213277242976], [1.480862908457001, 43.64421314456741], [1.481127688502311, 43.64410066676962], [1.481369586902946, 43.643949220083826], [1.481349385374119, 43.64381282375778], [1.48145870117068, 43.64354873474085], [1.482104797947474, 43.643192191036434], [1.482235194745966, 43.6430928857135], [1.482636455878561, 43.6430022414834], [1.482780571160768, 43.643219992839875], [1.482554756185036, 43.64352293968236], [1.482451358861175, 43.64364704933497], [1.482563476502212, 43.64382387164044], [1.483069814225245, 43.64403867705784], [1.48321598024064, 43.644112626856604], [1.483443708036047, 43.64413137459238], [1.483700020068027, 43.64424683853886], [1.483690665747972, 43.64435462735298], [1.483499964070162, 43.644479971226374], [1.483153582234737, 43.64446790070052], [1.483055364635848, 43.64459394202781], [1.483184770761455, 43.64483806734763], [1.483313681520505, 43.64511625529819], [1.48364655243362, 43.64525405294098], [1.483953397636984, 43.64548059782117], [1.483614157183652, 43.64551494359804], [1.483297047441156, 43.645642172311064], [1.483153766677829, 43.64573097530371], [1.482965565454857, 43.64595378711915], [1.483052311924473, 43.646265719037636], [1.483574388517401, 43.64638413170691], [1.483834501848347, 43.64641636749715], [1.483967390732115, 43.64669079345461], [1.484140525455528, 43.646792383279085], [1.484399790767628, 43.6467933918302], [1.484637361567583, 43.646671233305064], [1.484932143422389, 43.64664790414903], [1.485001239519078, 43.64673641426815], [1.485107986519628, 43.64692549657887], [1.485229806930474, 43.64706264854942], [1.485515230310859, 43.64714805449702], [1.485775536721934, 43.647349643486024], [1.485876522383194, 43.64730403751328], [1.486160329479371, 43.64731941350178], [1.486305417614736, 43.6471956187827], [1.486450497839619, 43.647071818363735], [1.486666758797722, 43.64707343990997], [1.486883019767319, 43.64707506105196], [1.487289105464398, 43.646463122799105], [1.487472742408164, 43.64656005680758], [1.487552299242545, 43.64673758010421], [1.487782712839054, 43.646843379795314], [1.487900436935897, 43.64671937704379], [1.488016531495544, 43.64670983964414], [1.488206673061405, 43.64689859528962], [1.488427806585157, 43.64701567393625], [1.488967450493087, 43.64709067319111], [1.488904312337737, 43.646857457206686], [1.489084666499975, 43.646726347191986], [1.489670808769513, 43.64683007254331], [1.489892885885501, 43.64697270448044], [1.490096307074821, 43.64723630092567], [1.490091504935495, 43.64739142926918], [1.490089733973739, 43.64751630318136], [1.490160924229454, 43.64764077529992], [1.490230225881364, 43.647807811951644], [1.490372805806957, 43.64776819386033], [1.49073060278621, 43.647895755539054], [1.490875211277922, 43.64789683511736], [1.491454587739595, 43.64765043292142], [1.49188711403491, 43.647653656900474], [1.49200865821667, 43.64753535462822], [1.492110511688273, 43.64742730880804], [1.49213057095248, 43.64711429058581], [1.492403037801348, 43.646918583028445], [1.4928664649106, 43.6467630882775], [1.492938852707371, 43.64671158970671], [1.492935792539332, 43.64646746474958], [1.493244837808106, 43.646448952987896], [1.493659277023571, 43.64634796146309], [1.493912039277432, 43.64634794866299], [1.49422540454193, 43.646484627314145], [1.494377711303572, 43.646955984879654], [1.494681374479666, 43.646857951346014], [1.494756298799029, 43.64681120235705], [1.49482322126132, 43.64668491758825], [1.495108340111734, 43.64670028328946], [1.495381227885036, 43.64665878483402], [1.49547976898193, 43.646508136315326], [1.495821369806239, 43.64649080481419], [1.495973897993807, 43.64657708903713], [1.496082011741724, 43.646671559369814], [1.496220232467202, 43.64657040125779], [1.496481167342096, 43.646452178523326], [1.49664920784892, 43.6464553158185], [1.496971348653553, 43.64652487798308], [1.497194232737446, 43.64642529540342], [1.497259756229901, 43.6463056207835], [1.497474366621612, 43.646239089421904], [1.497736950959297, 43.646374438060995], [1.497907786601362, 43.64636340260106], [1.49808446779998, 43.64630699915505], [1.499028538260357, 43.64625153705555], [1.499383275287656, 43.64613305169688], [1.499310138979234, 43.646053039664345], [1.498833374106613, 43.6449321464715], [1.498524995679188, 43.644347055622625], [1.49842852429026, 43.644165631943615], [1.498125756728649, 43.643830357828364], [1.49820064211613, 43.64378644433163], [1.498466517746712, 43.64350078972061], [1.497198041071973, 43.64179878844685], [1.497295046886774, 43.64175598080225], [1.497214858387867, 43.64162198768117], [1.495588174844231, 43.64010653325843], [1.494963105043903, 43.64027314058026], [1.494879270944034, 43.64030563149614], [1.493814518274363, 43.63931848337687], [1.493759755642432, 43.6391373654103], [1.493599353182264, 43.6386877064329], [1.493070156578975, 43.637785900031155], [1.492503583349547, 43.63685731760468], [1.49175272042056, 43.635604728016354], [1.491107190409547, 43.6345506651515], [1.490697945289236, 43.63383044749114], [1.4905203202957, 43.63367963220414], [1.490385692176287, 43.63352819709445], [1.489979728229857, 43.63303696136152], [1.489980787437557, 43.632962228313495], [1.489667736323085, 43.63280850584482], [1.48953102242912, 43.632712869662974], [1.489035479821443, 43.63210932571808], [1.488716638554145, 43.631813641135416], [1.488375991632427, 43.63158591237448], [1.487761899446178, 43.631168801438534], [1.48735254269832, 43.63082702142354], [1.48680615966159, 43.63050408364782], [1.486190229494943, 43.63021751424075], [1.485638417051287, 43.630001436654595], [1.484646294486764, 43.62969879031282], [1.483012028688975, 43.629396975679846], [1.482488532147267, 43.62929746969023], [1.481641186053058, 43.62907441221065], [1.48100091006275, 43.62885292026111], [1.479851447595138, 43.62835319433859], [1.47888789152872, 43.62787946380573], [1.477367453762117, 43.627004129175816], [1.47650342575328, 43.62893712504797], [1.475896853054678, 43.63017572601977], [1.475407688790296, 43.63103771581061], [1.474847097480969, 43.63206472724299], [1.474206142488842, 43.63324345222047], [1.474119166773953, 43.633402680615454], [1.47331227434422, 43.634884791214645], [1.472905992420027, 43.635775785780154], [1.472430852008432, 43.637373003505495], [1.47223528723725, 43.63774428558098], [1.471976525125591, 43.63807156328377], [1.471175338535273, 43.638612305511536], [1.470379288892315, 43.63933663039161], [1.469923078363561, 43.6398923037405], [1.469275793533, 43.64059694481998], [1.46843922484936, 43.64123768605759], [1.467605095112023, 43.64170908127922], [1.467121433758793, 43.64191068044978]]]}";3155541;GRAMONT;76;31;31701;31555;1177.2563;43.979202;47.436897;32.817604;93.5502;152.46793;405.14935;213.97017;95.929184;76.17562;15.780126;184.20012;333.98346;314.87582;202.62386;100.3318;41.24124;236.63043;848.6701;91.95575;689.14154;108.496864;219.18585;185.7859;101.857925;55.505447;18.309566;138.88463;507.91724;42.3397;488.11475;75.703255;114.79759;129.08994;100.76594;44.826355;22.931675;97.745804;340.7529;49.616047;990.0562;0.0;18.70904;196.96347;213.59428;199.83676;107.510765;136.75475;116.68712;576.6447;0.0;15.023552;117.542885;117.62234;130.8102;71.66991;65.31123;58.664577;413.4115;0.0;3.6854873;79.420586;95.97195;69.026566;35.840855;71.44352;58.02254;1149.3811;27.875202;74.87569;984.25635;192.99995;2012
43.5840216111, 1.48508530918;"{""type"": ""Polygon"", ""coordinates"": [[[1.47940638894684, 43.59147936273721], [1.480950376305381, 43.59101230930856], [1.485228714985162, 43.58975500006065], [1.486677838756068, 43.589361895629075], [1.487001232571167, 43.58932079905813], [1.487278379654716, 43.589328554566514], [1.487579094792436, 43.58941785494657], [1.489323749325551, 43.59002887646972], [1.489490890872424, 43.59008405648385], [1.489338017511872, 43.58994099027709], [1.489564084993455, 43.58896061274138], [1.489686137358916, 43.588706071164076], [1.490148424971588, 43.587864641954475], [1.490215655638481, 43.58771281754217], [1.49016301640043, 43.58756956135684], [1.490036963291316, 43.587463597446295], [1.489256209339935, 43.58698942948899], [1.488874061474997, 43.586768957933074], [1.489482982266424, 43.586417775728414], [1.490047701915792, 43.58606247582324], [1.490611595936806, 43.585856653283415], [1.490911212591343, 43.585746304644495], [1.491100933426483, 43.58567581596923], [1.491262468863656, 43.585573895190656], [1.491507613887059, 43.585358116021055], [1.491597460866605, 43.585263226656586], [1.49159769723428, 43.585154427863856], [1.491778535226251, 43.58516050940463], [1.491852596165618, 43.58516957371641], [1.491987042623494, 43.584865927987025], [1.492096093030048, 43.58470117182928], [1.492545388209868, 43.58413022729148], [1.492186376575847, 43.58393075394646], [1.491909686388106, 43.58361647249668], [1.491902919734266, 43.58354262181528], [1.491803050544737, 43.583518222277426], [1.49165817200528, 43.58336292414242], [1.491531649629654, 43.58329007761579], [1.491367220167498, 43.583229242830164], [1.491102785808246, 43.58315346856447], [1.491007935275318, 43.58304963534749], [1.490157530981793, 43.582626983781616], [1.48928146941752, 43.58227036458756], [1.489233648278817, 43.58215458371689], [1.489017784846297, 43.58204983818486], [1.489467280642221, 43.58137388625509], [1.490465501972024, 43.57990351368237], [1.490793652419841, 43.57897025064936], [1.490839911302031, 43.57873596096284], [1.490843356847696, 43.57849283557398], [1.490778607341068, 43.57828609610166], [1.49027186498618, 43.57749419035724], [1.490136828108458, 43.577380590354096], [1.489805389647508, 43.57725889840268], [1.48958931607556, 43.577170237950284], [1.489467511554997, 43.57704160043168], [1.489758159914859, 43.57682711288709], [1.49004352751081, 43.57661731675764], [1.490640830137678, 43.57652717364181], [1.491206092622187, 43.5764944957258], [1.491879453685525, 43.576455057927944], [1.492225413389978, 43.576377219927934], [1.492240881159275, 43.57629596772581], [1.492304020450107, 43.57624818354881], [1.492313349003923, 43.57614039680111], [1.491672526191059, 43.57525950794155], [1.491716016426003, 43.575128323503044], [1.491945932058087, 43.574973930552375], [1.491929244579335, 43.574865945035235], [1.491421446164252, 43.57433327107301], [1.491177159550801, 43.57403152611616], [1.491169035065838, 43.57396145438938], [1.490297905501088, 43.574551945936456], [1.489263693836307, 43.57526231201517], [1.488108713424448, 43.57604367054085], [1.486911603894323, 43.57685781571372], [1.485504523171329, 43.57779241780626], [1.484898885594007, 43.578191856748425], [1.48422433257923, 43.57867781709999], [1.483956706225247, 43.578827182731004], [1.483995152406164, 43.57896087478731], [1.483771901386137, 43.57919288298483], [1.483364586859891, 43.57955501796333], [1.483187059272774, 43.57968329697317], [1.482878593610803, 43.57986735870466], [1.482582675322602, 43.580083677475464], [1.482337128654029, 43.58032687322771], [1.481949802153415, 43.580656035269165], [1.481360010021141, 43.581126534274006], [1.481060519392909, 43.58131916983676], [1.480238821946295, 43.58189671675302], [1.479667748944944, 43.5823304475636], [1.479036312231127, 43.58298038435569], [1.478726622605469, 43.58324768228242], [1.478507632324627, 43.58345227461003], [1.477922133951101, 43.583982394897866], [1.478074023084868, 43.58409991964172], [1.478221746402927, 43.58423633640273], [1.478313544273387, 43.58436949241197], [1.478430347782829, 43.58457379355425], [1.478512634449682, 43.58473525560044], [1.479078544598869, 43.58538858520754], [1.479076401146665, 43.5855380536676], [1.479025708492262, 43.58562376953636], [1.478728073465608, 43.58577572905015], [1.478181271340092, 43.585966487889635], [1.477824620967577, 43.58614922470793], [1.477595423618868, 43.58633860115958], [1.47743598804919, 43.58656446137278], [1.477330938752545, 43.58680965465776], [1.477308527932627, 43.58710088866139], [1.477393382908262, 43.587445924802594], [1.477480158398094, 43.58774744795255], [1.477592086803954, 43.58811066095379], [1.477982804366872, 43.58918085120922], [1.478286409310612, 43.589340211960725], [1.478556414167015, 43.589391459575744], [1.478735662587785, 43.58932753167476], [1.478799696240294, 43.58958158151037], [1.478973927883353, 43.591590571517536], [1.47940638894684, 43.59147936273721]]]}";3155546;LA TERRASSE;76;31;31701;31555;7365.6196;233.24998;307.8563;384.46085;470.32224;720.30475;1517.1752;1525.9203;871.8217;860.86194;473.64615;1230.5548;1412.2277;1495.4347;1462.5404;1043.1343;721.7275;1571.2662;4459.845;1334.508;3382.0684;636.2119;683.7355;741.1247;635.17926;440.11896;245.69804;817.38293;2063.9114;500.77405;3983.551;594.34283;728.49225;754.31;827.36115;603.0153;476.02945;753.8833;2395.9336;833.7341;6125.0645;7.8094945;108.51389;1074.1421;1099.636;956.77655;556.8246;1504.4672;816.89484;2735.8564;7.8094945;75.50181;622.30975;452.04266;225.61523;447.56653;601.8179;303.19305;3389.2083;0.0;33.012085;451.83234;647.5933;731.1613;109.258064;902.64935;513.7018;7051.315;314.3047;641.6797;7249.6196;115.99998;2012
